date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:49:04	132/132	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20May%202018%2015:30:10%20GMT	https://c0.wp.com/p/woocommerce/7.0.0/assets/js/frontend/lost-password.min.js	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/p/woocommerce/7.0.0/assets/js/frontend/lost-password.min.js	(from https://wanjerisolutions.com/my-account/lost-password/)
12:49:04	547/547	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2023%20May%202018%2015:30:10%20GMT	https://c0.wp.com/p/woocommerce/7.0.0/assets/css/photoswipe/default-skin/default-skin.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/p/woocommerce/7.0.0/assets/css/photoswipe/default-skin/default-skin.png	(from https://c0.wp.com/p/woocommerce/7.0.0/assets/css/photoswipe/photoswipe.min.css)
12:49:05	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2023%20May%202018%2015:30:10%20GMT	https://c0.wp.com/p/woocommerce/7.0.0/assets/css/photoswipe/default-skin/default-skin.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/p/woocommerce/7.0.0/assets/css/photoswipe/default-skin/default-skin.svg	(from https://c0.wp.com/p/woocommerce/7.0.0/assets/css/photoswipe/default-skin/default-skin.min.css)
12:49:05	411759/411759	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:50:16%20GMT	https://wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/my-account/lost-password/shopping-cart-2.svg/index.html	(from https://wanjerisolutions.com/my-account/lost-password/)
12:49:05	866/866	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2023%20May%202018%2015:30:10%20GMT	https://c0.wp.com/p/woocommerce/7.0.0/assets/css/photoswipe/default-skin/preloader.gif	D:/Jomwanje's%20Production%20Tools/Wanjeri/c0.wp.com/p/woocommerce/7.0.0/assets/css/photoswipe/default-skin/preloader.gif	(from https://c0.wp.com/p/woocommerce/7.0.0/assets/css/photoswipe/default-skin/default-skin.min.css)
12:49:06	678/678	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:50:19%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product_tag/22	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product_tag/22.json	(from https://wanjerisolutions.com/product-tag/academic-writing-accounts/)
12:49:06	1925/1925	---M-Z	200	added ('OK')	application/rss+xml	etag:%22209722ee3bb47c666665821fb10bb153%22	https://wanjerisolutions.com/product-tag/academic-writing-accounts/feed/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/academic-writing-accounts/feed/index.html	(from https://wanjerisolutions.com/product-tag/academic-writing-accounts/)
12:49:08	403598/403598	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:20%20GMT	https://wanjerisolutions.com/product-tag/academic-writing-accounts/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/academic-writing-accounts/shopping-cart-2.svg	(from https://wanjerisolutions.com/product-tag/academic-writing-accounts/)
12:49:09	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:22%20GMT	https://wanjerisolutions.com/product-tag/academic-writing-accounts/?add-to-cart=47	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/academic-writing-accounts/index1e32.html	(from https://wanjerisolutions.com/product-tag/academic-writing-accounts/)
12:49:10	624/624	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:50:23%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product_tag/21	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product_tag/21.json	(from https://wanjerisolutions.com/product-tag/edusson/)
12:49:10	1871/1871	---M-Z	200	added ('OK')	application/rss+xml	etag:%22209722ee3bb47c666665821fb10bb153%22	https://wanjerisolutions.com/product-tag/edusson/feed/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/edusson/feed/index.html	(from https://wanjerisolutions.com/product-tag/edusson/)
12:49:12	404515/404515	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:24%20GMT	https://wanjerisolutions.com/product-tag/edusson/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/edusson/shopping-cart-2.svg	(from https://wanjerisolutions.com/product-tag/edusson/)
12:49:17	412303/412303	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:50:27%20GMT	https://wanjerisolutions.com/product-tag/livingstone-research/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/livingstone-research/index.html	(from https://wanjerisolutions.com/shop/writing-accounts/51/)
12:49:18	404515/404515	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:27%20GMT	https://wanjerisolutions.com/shop/writing-accounts/51/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-accounts/51/shopping-cart-2.svg	(from https://wanjerisolutions.com/shop/writing-accounts/51/)
12:49:19	19702/19702	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202022%2015:20:16%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/3-1-300x300-1.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/3-1-300x300-1.png	(from https://wanjerisolutions.com/shop/writing-accounts/studypool-rising-star/)
12:49:19	2757/2757	---M-Z	200	added ('OK')	text/xml	date:Sun,%2016%20Oct%202022%2009:50:33%20GMT	https://wanjerisolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwanjerisolutions.com%2Fshop%2Fwriting-accounts%2Fstudypool-rising-star%2F&format=xml	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/oembed/1.0/embedc2f7	(from https://wanjerisolutions.com/shop/writing-accounts/studypool-rising-star/)
12:49:20	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:26%20GMT	https://wanjerisolutions.com/product-tag/edusson/?add-to-cart=47	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/edusson/index1e32.html	(from https://wanjerisolutions.com/product-tag/edusson/)
12:49:20	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:27%20GMT	https://wanjerisolutions.com/shop/writing-accounts/51/?add-to-cart=47	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-accounts/51/index1e32.html	(from https://wanjerisolutions.com/shop/writing-accounts/51/)
12:49:20	1897/1897	---M-Z	200	added ('OK')	application/rss+xml	etag:%22209722ee3bb47c666665821fb10bb153%22	https://wanjerisolutions.com/product-tag/sudypool/feed/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/sudypool/feed/index.html	(from https://wanjerisolutions.com/product-tag/sudypool/)
12:49:21	627/627	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:50:34%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product_tag/23	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product_tag/23.json	(from https://wanjerisolutions.com/product-tag/sudypool/)
12:49:23	404515/404515	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:34%20GMT	https://wanjerisolutions.com/product-tag/sudypool/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/sudypool/shopping-cart-2.svg	(from https://wanjerisolutions.com/product-tag/sudypool/)
12:49:24	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:37%20GMT	https://wanjerisolutions.com/product-tag/sudypool/?add-to-cart=49	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/sudypool/index3871.html	(from https://wanjerisolutions.com/product-tag/sudypool/)
12:49:24	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:37%20GMT	https://wanjerisolutions.com/cart/?remove_item=f457c545a9ded88f18ecee47145a72c0&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/indexa0ff.html	(from https://wanjerisolutions.com/product-tag/sudypool/)
12:49:24	1912/1912	---M-Z	200	added ('OK')	application/rss+xml	etag:%22209722ee3bb47c666665821fb10bb153%22	https://wanjerisolutions.com/product-tag/academic-accounts/feed/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/academic-accounts/feed/index.html	(from https://wanjerisolutions.com/product-tag/academic-accounts/)
12:49:25	152952/152952	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2011%20Oct%202022%2019:59:51%20GMT	https://wanjerisolutions.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/cart-frontend.js?ver=7a65de13337c4aea4c3c7575ce294fec	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/cart-frontend0461.js	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:49:25	654/654	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:50:38%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product_tag/19	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product_tag/19.json	(from https://wanjerisolutions.com/product-tag/academic-accounts/)
12:49:27	402212/402212	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:39%20GMT	https://wanjerisolutions.com/product-tag/academic-accounts/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/academic-accounts/shopping-cart-2.svg	(from https://wanjerisolutions.com/product-tag/academic-accounts/)
12:49:28	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:41%20GMT	https://wanjerisolutions.com/product-tag/academic-accounts/?add-to-cart=45	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/academic-accounts/indexec93.html	(from https://wanjerisolutions.com/product-tag/academic-accounts/)
12:49:29	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:42%20GMT	https://wanjerisolutions.com/cart/?remove_item=67c6a1e7ce56d3d6fa748ab6d9af3fd7&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/indexba81.html	(from https://wanjerisolutions.com/product-tag/academic-accounts/)
12:49:29	651/651	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:50:42%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product_tag/20	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product_tag/20.json	(from https://wanjerisolutions.com/product-tag/writing-accounts/)
12:49:29	1909/1909	---M-Z	200	added ('OK')	application/rss+xml	etag:%22209722ee3bb47c666665821fb10bb153%22	https://wanjerisolutions.com/product-tag/writing-accounts/feed/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/writing-accounts/feed/index.html	(from https://wanjerisolutions.com/product-tag/writing-accounts/)
12:49:31	402198/402198	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:43%20GMT	https://wanjerisolutions.com/product-tag/writing-accounts/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/writing-accounts/shopping-cart-2.svg	(from https://wanjerisolutions.com/product-tag/writing-accounts/)
12:49:32	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:50:45%20GMT	http://wanjerisolutions.com/shop/writing-accounts/writing-creek/?removed_item=1	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-accounts/writing-creek/indexaafe.html	(from https://wanjerisolutions.com/cart/?remove_item=2838023a778dfaecdc212708f721b788&_wpnonce=5dbe5500f7)
12:49:32	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:45%20GMT	https://wanjerisolutions.com/product-tag/writing-accounts/?add-to-cart=45	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/writing-accounts/indexec93.html	(from https://wanjerisolutions.com/product-tag/writing-accounts/)
12:49:33	636/636	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:50:46%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product_tag/32	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product_tag/32.json	(from https://wanjerisolutions.com/product-tag/express-vpn/)
12:49:33	1865/1865	---M-Z	200	added ('OK')	application/rss+xml	etag:%22209722ee3bb47c666665821fb10bb153%22	https://wanjerisolutions.com/product-tag/express-vpn/feed/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/express-vpn/feed/index.html	(from https://wanjerisolutions.com/product-tag/express-vpn/)
12:49:35	402198/402198	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:46%20GMT	https://wanjerisolutions.com/product-tag/express-vpn/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/express-vpn/shopping-cart-2.svg	(from https://wanjerisolutions.com/product-tag/express-vpn/)
12:49:36	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:50:49%20GMT	http://wanjerisolutions.com/shop/writing-tools/express-vpn/?removed_item=1	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/express-vpn/indexaafe.html	(from https://wanjerisolutions.com/cart/?remove_item=6c8349cc7260ae62e3b1396831a8398f&_wpnonce=5dbe5500f7)
12:49:36	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:49%20GMT	https://wanjerisolutions.com/product-tag/express-vpn/?add-to-cart=67	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/express-vpn/index1950.html	(from https://wanjerisolutions.com/product-tag/express-vpn/)
12:49:36	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:49%20GMT	https://wanjerisolutions.com/cart/?undo_item=2838023a778dfaecdc212708f721b788&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/index0e48.html	(from https://wanjerisolutions.com/product-tag/express-vpn/)
12:49:37	630/630	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:50:50%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product_tag/26	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product_tag/26.json	(from https://wanjerisolutions.com/product-tag/grammarly/)
12:49:37	1889/1889	---M-Z	200	added ('OK')	application/rss+xml	etag:%22209722ee3bb47c666665821fb10bb153%22	https://wanjerisolutions.com/product-tag/grammarly/feed/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/grammarly/feed/index.html	(from https://wanjerisolutions.com/product-tag/grammarly/)
12:49:39	401271/401271	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:50%20GMT	https://wanjerisolutions.com/product-tag/grammarly/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/grammarly/shopping-cart-2.svg	(from https://wanjerisolutions.com/product-tag/grammarly/)
12:49:40	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:50:52%20GMT	http://wanjerisolutions.com/shop/writing-tools/grammarly-premium/?removed_item=1	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/grammarly-premium/indexaafe.html	(from https://wanjerisolutions.com/cart/?remove_item=735b90b4568125ed6c3f678819b6e058&_wpnonce=5dbe5500f7)
12:49:40	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:53%20GMT	https://wanjerisolutions.com/cart/?undo_item=6c8349cc7260ae62e3b1396831a8398f&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/index0df1.html	(from https://wanjerisolutions.com/product-tag/grammarly/)
12:49:40	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:53%20GMT	https://wanjerisolutions.com/cart/?remove_item=ea5d2f1c4608232e07d3aa3d998e5135&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/index54e2.html	(from https://wanjerisolutions.com/product-tag/grammarly/)
12:49:40	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:53%20GMT	https://wanjerisolutions.com/product-tag/grammarly/?add-to-cart=53	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/grammarly/indexacaf.html	(from https://wanjerisolutions.com/product-tag/grammarly/)
12:49:41	1850/1850	---M-Z	200	added ('OK')	application/rss+xml	etag:%22209722ee3bb47c666665821fb10bb153%22	https://wanjerisolutions.com/product-tag/nord-vpn/feed/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/nord-vpn/feed/index.html	(from https://wanjerisolutions.com/product-tag/nord-vpn/)
12:49:42	627/627	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:50:55%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product_tag/30	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product_tag/30.json	(from https://wanjerisolutions.com/product-tag/nord-vpn/)
12:49:44	399890/399890	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:56%20GMT	https://wanjerisolutions.com/product-tag/nord-vpn/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/nord-vpn/shopping-cart-2.svg	(from https://wanjerisolutions.com/product-tag/nord-vpn/)
12:49:45	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:50:58%20GMT	http://wanjerisolutions.com/shop/writing-tools/nord-vpn/?removed_item=1	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/nord-vpn/indexaafe.html	(from https://wanjerisolutions.com/cart/?remove_item=d82c8d1619ad8176d665453cfb2e55f0&_wpnonce=5dbe5500f7)
12:49:45	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:58%20GMT	https://wanjerisolutions.com/cart/?undo_item=735b90b4568125ed6c3f678819b6e058&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/index3708.html	(from https://wanjerisolutions.com/product-tag/nord-vpn/)
12:49:45	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:50:58%20GMT	https://wanjerisolutions.com/product-tag/nord-vpn/?add-to-cart=61	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/nord-vpn/index3f1d.html	(from https://wanjerisolutions.com/product-tag/nord-vpn/)
12:49:46	1866/1866	---M-Z	200	added ('OK')	application/rss+xml	etag:%22209722ee3bb47c666665821fb10bb153%22	https://wanjerisolutions.com/product-tag/quillbot/feed/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/quillbot/feed/index.html	(from https://wanjerisolutions.com/product-tag/quillbot/)
12:49:46	627/627	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:50:59%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product_tag/28	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product_tag/28.json	(from https://wanjerisolutions.com/product-tag/quillbot/)
12:49:49	398965/398965	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:00%20GMT	https://wanjerisolutions.com/product-tag/quillbot/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/quillbot/shopping-cart-2.svg	(from https://wanjerisolutions.com/product-tag/quillbot/)
12:49:49	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:51:03%20GMT	http://wanjerisolutions.com/shop/writing-tools/quillbot-premium/?removed_item=1	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/quillbot-premium/indexaafe.html	(from https://wanjerisolutions.com/cart/?remove_item=7f39f8317fbdb1988ef4c628eba02591&_wpnonce=5dbe5500f7)
12:49:50	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:03%20GMT	https://wanjerisolutions.com/cart/?undo_item=d82c8d1619ad8176d665453cfb2e55f0&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/indexc9bb.html	(from https://wanjerisolutions.com/product-tag/quillbot/)
12:49:50	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:03%20GMT	https://wanjerisolutions.com/product-tag/quillbot/?add-to-cart=57	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/quillbot/index7547.html	(from https://wanjerisolutions.com/product-tag/quillbot/)
12:49:51	1892/1892	---M-Z	200	added ('OK')	application/rss+xml	etag:%22209722ee3bb47c666665821fb10bb153%22	https://wanjerisolutions.com/product-tag/academia-unlocks/feed/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/academia-unlocks/feed/index.html	(from https://wanjerisolutions.com/product-tag/academia-unlocks/)
12:49:51	651/651	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:51:04%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product_tag/44	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product_tag/44.json	(from https://wanjerisolutions.com/product-tag/academia-unlocks/)
12:49:53	399888/399888	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:05%20GMT	https://wanjerisolutions.com/product-tag/academia-unlocks/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/academia-unlocks/shopping-cart-2.svg	(from https://wanjerisolutions.com/product-tag/academia-unlocks/)
12:49:54	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:51:07%20GMT	http://wanjerisolutions.com/shop/super-unlocks/academia-unlocks/?removed_item=1	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/super-unlocks/academia-unlocks/indexaafe.html	(from https://wanjerisolutions.com/cart/?remove_item=72b32a1f754ba1c09b3695e0cb6cde7f&_wpnonce=5dbe5500f7)
12:49:55	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:07%20GMT	https://wanjerisolutions.com/cart/?undo_item=7f39f8317fbdb1988ef4c628eba02591&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/index34ed.html	(from https://wanjerisolutions.com/product-tag/academia-unlocks/)
12:49:55	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:07%20GMT	https://wanjerisolutions.com/product-tag/academia-unlocks/?add-to-cart=605	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/academia-unlocks/index9d1e.html	(from https://wanjerisolutions.com/product-tag/academia-unlocks/)
12:49:55	625/625	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:51:08%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product_tag/45	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product_tag/45.json	(from https://wanjerisolutions.com/product-tag/unlocks/)
12:49:56	6460/6460	---M-Z	200	added ('OK')	application/rss+xml	etag:%22209722ee3bb47c666665821fb10bb153%22	https://wanjerisolutions.com/product-tag/unlocks/feed/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/unlocks/feed/index.html	(from https://wanjerisolutions.com/product-tag/unlocks/)
12:49:58	398965/398965	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:09%20GMT	https://wanjerisolutions.com/product-tag/unlocks/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/unlocks/shopping-cart-2.svg	(from https://wanjerisolutions.com/product-tag/unlocks/)
12:50:10	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:12%20GMT	https://wanjerisolutions.com/cart/?undo_item=72b32a1f754ba1c09b3695e0cb6cde7f&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/index732b.html	(from https://wanjerisolutions.com/product-tag/unlocks/)
12:50:10	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:12%20GMT	https://wanjerisolutions.com/product-tag/unlocks/?add-to-cart=636	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/unlocks/index08f3.html	(from https://wanjerisolutions.com/product-tag/unlocks/)
12:50:11	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:13%20GMT	https://wanjerisolutions.com/product-tag/unlocks/?add-to-cart=624	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/unlocks/index066c.html	(from https://wanjerisolutions.com/product-tag/unlocks/)
12:50:11	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:13%20GMT	https://wanjerisolutions.com/product-tag/unlocks/?add-to-cart=608	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/unlocks/index884e.html	(from https://wanjerisolutions.com/product-tag/unlocks/)
12:50:24	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:51:25%20GMT	https://wanjerisolutions.com/product-tag/unlocks/?add-to-cart=640	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/unlocks/index1353.html	(from https://wanjerisolutions.com/product-tag/unlocks/)
